ID,BOOK,MODEL_YEAR,PLANT_CODE,PACKAGE,COLOR,MODEL,UPC,FNA,COMPONENT_VARIANT_NUMBER,COUNTER,BOM_PATH,COMPONENT_MATERIAL_NUMBER,VALID_FROM_DATE,VALID_TO_DATE,PACKAGE_DESC,COLOR_DESC,MODEL_DESC,COMPONENT_MATERIAL_DESC_C,COMPONENT_MATERIAL_DESC_E,HAND,USAGE_QTY,UNIT_OF_MEASURE,USAGE_STATUS,AR_EM_MATERIAL_FLAG,WORKSHOP,SUPPLY_AREA,DUNS_NUMBER,VENDOR_NAME,EWO_NUMBER,MODEL_CODE,MODEL_OPTION,OPTIONAL_PART_GROUP,OPTIONAL_PART_RELATED,FAMILY_ADDRESS,BROADCAST_CODE,DORMANT_STATUS,DELETION_FLAG,LOADED_DATE,LAST_UPDATED_DATE,COMPONENT_VARIANT_NAME,HEADER_PART_NUMBER,STRUCTURE_NODE_DESC_E,STRUCTURE_NODE_DESC_C,ALTERNATIVE_EWO_NUMBER,ORDER_SAMPLE,OS_FLAG,SPECIAL_PROCUREMENT_TYPE,MATERIAL_STATUS,ENGINEER_CODE,REPLACEMENT,VPPS
38,EH,2018,DY10,443P,GET,1HD69,13A,0065A,40F2E913A9E51EE6B2E25F6881229B9D_SQR210,00000001,@262126192017010126212619@1302016040626203418,26203418,20170101,99991231,443P,"PRIMARY COLOR EXTERIOR, PEPGET",CHEVROLET SGM318/328 HIGH SD69,发动机冷却风扇风圈,SHROUD-ENG COOL FAN,,1,EA,A,,,,0654676691_SQR210,上海马陆日用友捷汽车电气有限公司,EH8YJTSJF__SQR210,ACKK,"1 HBHCHD 46\&TH0&V07.,1 HBHCHDHEHFHG 69\&C34/C60/C68&TH0&V07.",,,,,,,43004.21772,43004.21772,V003/0030,26212619,SHROUD-ENG COOL FAN,发动机冷却风扇风圈,,OS1,1,30,,,,
39,EH,2018,DY10,443P,GET,1HD69,1A2B,X0042,40F2E913A9E51EE6B2E262F7ECE01B9D_SQR210,00000001,@262186352017010126218635@1202016051626698029,26698029,20170101,20170101,443P,"PRIMARY COLOR EXTERIOR, PEPGET",CHEVROLET SGM318/328 HIGH SD69,转向信号开关总成,SWITCH ASM-T/SIG,,1,EA,I,,,,0545236051_SQR210,苏州瑞延电子科技有限公司,EH8YJTSJF__SQR210,AFC6,1 HD 69\&MA3&AVV&KL9&VDO&4A7.,,,,,,,43004.21772,43004.21772,V078/0020,26218635,SWITCH ASM-T/SIG,转向信号开关总成,,OS1,1,30,,,,411(Interior)
40,EH,2018,DY10,443P,GET,1HD69,1A2B,X0042,40F2E913A9E51EE6B2E262F7ECE01B9D_SQR210,00000001,@262186352017010126218635@12102016051626267232,26267232,20170101,20170101,443P,"PRIMARY COLOR EXTERIOR, PEPGET",CHEVROLET SGM318/328 HIGH SD69,仪表板中间上饰条总成,MOLDING ASM-I/P CTR UPR<SEE GUIDE/CONTAC,,1,EA,I,,,,0724112821_SQR210,上海延锋金桥汽车饰件系统有限公司烟台分公司,EH8YJTSJF__SQR210,AFC6,1 HD 69\&MA3&AVV&KL9&VDO&4A7.,,,,,,,43004.21772,43004.21772,V078/0210,26218635,MOLDING ASM-I/P CTR UPR<SEE GUIDE/CONTAC,仪表板中间上饰条总成,,OS1,1,30,,,,411(Interior)
41,EH,2018,DY10,44JH,G8P,1HD69,3,X0010,40F2E913A9E51EE6BED3CA7E8DE39D5C_SQR210,00000001,@262399942017050126239994@1502017040126698969,26698969,20170501,99991231,44JH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,STRUT ASM-FRT SUSP (W/ SPR),STRUT ASM-FRT SUSP (W/ SPR),,1,EA,A,,,,0420553604_SQR210,天津天德减震器有限公司,EH8YJYSGW__SQR210,AC5W,1 HBHCHD 69\&M89&CZ2.,,,,,,,43004.21772,43004.21772,V025/0050,26239994,STRUT ASM-FRT SUSP (W/ SPR),STRUT ASM-FRT SUSP (W/ SPR),,OS1,1,30,,,,221(Chassis)
42,EH,2018,DY10,44JH,G8P,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@11202017040111609282,11609282,20170501,99991231,44JH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,螺母-A型垫圈嵌件 扭力预紧 六角法兰,NUT-TYPE A WA INSERT PRVG TORQ HEX FL,,2,EA,A,,,,0545243776_SQR210,上海纳特汽车标准件有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0120,26240006,NUT-TYPE A WA INSERT PRVG TORQ HEX FL,螺母-A型垫圈嵌件 扭力预紧 六角法兰,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
43,EH,2018,DY10,44JH,G8P,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@1150201704019064171,9064171,20170501,99991231,44JH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,后制动鼓总成,DRUM ASM-RR BRK,,2,EA,A,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0150,26240006,DRUM ASM-RR BRK,后制动鼓总成,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
44,EH,2018,DY10,44JH,G8P,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@12502017040126684785,26684785,20170501,99991231,44JH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,后轮速度传感器总成,SENSOR ASM-RR WHL SPD,,1,EA,A,,,,0544961969_SQR210,大陆汽车电子(连云港)有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0250,26240006,SENSOR ASM-RR WHL SPD,后轮速度传感器总成,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
45,EH,2018,DY10,44JH,G8P,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@1302017040126204090,26204090,20170501,99991231,44JH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,后轮芯轴螺母,NUT-RR WHL SPDL,,2,EA,A,,,,0421156583_SQR210,厦门同恒金属有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0030,26240006,NUT-RR WHL SPDL,后轮芯轴螺母,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
46,EH,2018,DY10,44JH,G8P,1HD69,4,X0004,40F2E913A9E51EE6BED3CFEE706EDD5C_SQR210,00000001,@262400062017050126240006@160201704019066281,9066281,20170501,99991231,44JH,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,后弹簧,SPRING-RR <SEE GUIDE/CONTACT BFO>,,2,EA,A,,,,0545308561_SQR210,上海中国弹簧制造有限公司,EH8YJYSGW__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V005/0060,26240006,SPRING-RR <SEE GUIDE/CONTACT BFO>,后弹簧,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
47,EH,2018,DY10,44JH,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D31073EA0FDEF5_SQR210,00000001,@262368272017010126236827@11702017040126207465,26207465,20170401,99991231,44JH,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,调幅/调频立体声收音机控制总成 *墨黑色,CONTROL ASM-AM/FM STEREO RDO,,1,EA,A,,,,0530620350_SQR210,温州长江汽车电子有限公司,,AF0X,1 HD 69\&M89&KL9&MAO&XFE&4BT.,,,,,,,43004.21772,43004.21772,V134/0170,26236827,CONTROL ASM-AM/FM STEREO RDO,调幅/调频立体声收音机控制总成 *墨黑色,,OS1,1,30,,,,411(Interior)
48,EH,2018,DY10,44JH,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D31073EA0FDEF5_SQR210,00000001,@262368272017010126236827@13002017040111589012,11589012,20170401,99991231,44JH,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,收音机前侧门扬声器螺栓,BOLT ASM-HX HD WA W/FLAT WA TAPPING,,1,EA,A,,,,0544893852_SQR210,盈锋紧固系统（无锡）有限公司,,AF0X,1 HD 69\&M89&KL9&MAO&XFE&4BT.,,,,,,,43004.21772,43004.21772,V134/0300,26236827,BOLT ASM-HX HD WA W/FLAT WA TAPPING,收音机前侧门扬声器螺栓,,OS1,1,30,,,,411(Interior)
49,EH,2018,DY10,44JH,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D31073EA0FDEF5_SQR210,00000001,@262368272017010126236827@13302017040190925383,90925383,20170401,99991231,44JH,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,风窗玻璃刮水器和风窗玻璃洗涤器开关,SWITCH ASM-WSW & WSWA,,1,EA,A,,,,0545236051_SQR210,苏州瑞延电子科技有限公司,,AF0X,1 HD 69\&M89&KL9&MAO&XFE&4BT.,,,,,,,43004.21772,43004.21772,V134/0330,26236827,SWITCH ASM-WSW & WSWA,风窗玻璃刮水器和风窗玻璃洗涤器开关,,OS1,1,30,,,,411(Interior)
50,EH,2018,DY10,44JH,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D31073EA0FDEF5_SQR210,00000001,@262368272017010126236827@13502017040126214672,26214672,20170401,99991231,44JH,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,MODULE ASM-HTR & A/C EVPR & BLO,MODULE ASM-HTR & A/C EVPR & BLO,,1,EA,A,,,,0654569110_SQR210,上海爱斯达克汽车空调系统有限公司,,AF0X,1 HD 69\&M89&KL9&MAO&XFE&4BT.,,,,,,,43004.21772,43004.21772,V134/0350,26236827,MODULE ASM-HTR & A/C EVPR & BLO,MODULE ASM-HTR & A/C EVPR & BLO,,OS1,1,30,,,,411(Interior)
51,EH,2018,DY10,44JH,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D31073EA0FDEF5_SQR210,00000001,@262368272017010126236827@13902017040111609461,11609461,20170401,99991231,44JH,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,收音机螺栓,SCREW ASM,,4,EA,A,,,,0160156212_SQR210,SAIC USA INC.,,AF0X,1 HD 69\&M89&KL9&MAO&XFE&4BT.,,,,,,,43004.21772,43004.21772,V134/0390,26236827,SCREW ASM,收音机螺栓,,OS1,1,30,,,,411(Interior)
52,EH,2018,DY10,44JH,GJX,1HD69,1A2B,X0042,40F2E913A9E51ED6B3D31073EA0FDEF5_SQR210,00000001,@262368272017010126236827@15902017040111609280,11609280,20170401,99991231,44JH,"PRIMARY COLOR EXTERIOR, BLUGJX",CHEVROLET SGM318/328 HIGH SD69,螺母-A 形 垫圈 嵌件 预紧 六角法兰,NUT - TYPE A WA INSERT PRVG TORQ HEX FL,,1,EA,A,,,,0545243776_SQR210,上海纳特汽车标准件有限公司,,AF0X,1 HD 69\&M89&KL9&MAO&XFE&4BT.,,,,,,,43004.21772,43004.21772,V134/0590,26236827,NUT - TYPE A WA INSERT PRVG TORQ HEX FL,螺母-A 形 垫圈 嵌件 预紧 六角法兰,,OS1,1,30,,,,411(Interior)
53,EH,2018,DY10,44JG,GAZ,1HD69,1A2B,X0042,40F2E913A9E51EE6B2E2630FDC3D1B9D_SQR210,00000001,@262186392017010126218639@11302016051611611883,11611883,20170101,20170101,44JG,"PRIMARY COLOR EXTERIOR, SUMGAZ",CHEVROLET SGM318/328 HIGH SD69,尾灯托架螺栓,BOLT/SCREW,,4,EA,I,,,,0527211869_SQR210,宁波敏达机电有限公司,EH8YJTSJF__SQR210,AFN5,1 HD 69\&M89&AVV&KL9&4A7.,,,,,,,43004.21772,43004.21772,V082/0130,26218639,BOLT/SCREW,尾灯托架螺栓,,OS1,1,30,,,,411(Interior)
54,EH,2018,DY10,443U,G8P,1HD69,4,X0004,40F2E913A9E51EE6B2E27F0FD6CE9B9D_SQR210,00000001,@267013112017010126701311@110201604199065248@1102016011926685466,26685466,20170101,20170430,443U,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,后悬架牵引臂衬套,BUSHING-RR SUSP TRAILING ARM,,2,EA,I,,,,0544327271_SQR210,安徽拓盛汽车零部件有限公司,EH8YJTSJF__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V001/0010/0010,26701311,BUSHING-RR SUSP TRAILING ARM,后悬架牵引臂衬套,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
55,EH,2018,DY10,443U,G8P,1HD69,4,X0004,40F2E913A9E51EE6B2E27F0FD6CE9B9D_SQR210,00000001,@267013112017010126701311@12202016041926669582,26669582,20170101,20170430,443U,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,后制动器软管总成,HOSE ASM-RR BRK,,1,EA,I,,,,0654565761_SQR210,上海联谊汽车拖拉机工贸有限公司,EH8YJTSJF__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V001/0220,26701311,HOSE ASM-RR BRK,后制动器软管总成,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
56,EH,2018,DY10,443U,G8P,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@11102016041911516078,11516078,20170101,20170430,443U,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,发动机支座框架侧螺母,NUT,,2,EA,I,,,,0545243776_SQR210,上海纳特汽车标准件有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0110,26701316,NUT,发动机支座框架侧螺母,,OS1,1,30,,,,221(Chassis)
57,EH,2018,DY10,443U,G8P,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@130201604199065278,9065278,20170101,20170430,443U,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,前下控制臂总成,ARM ASM-FRT LWR CONT,,1,EA,I,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0030,26701316,ARM ASM-FRT LWR CONT,前下控制臂总成,,OS1,1,30,,,,221(Chassis)
58,EH,2018,DY10,443U,G8P,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@1702016041911514599,11514599,20170101,20170430,443U,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,公制六角法兰螺母,NUT - METRIC HX FLANGE,,2,EA,I,,,,0421156583_SQR210,厦门同恒金属有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0070,26701316,NUT - METRIC HX FLANGE,公制六角法兰螺母,,OS1,1,30,,,,221(Chassis)
59,EH,2018,DY10,443U,G8P,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@180201604199066129,9066129,20170101,20170430,443U,PRIMARY COLOR Blue Me Awa G8P,CHEVROLET SGM318/328 HIGH SD69,SHAFT ASM-FRT STAB,SHAFT ASM-FRT STAB,,1,EA,I,,,,0545308561_SQR210,上海中国弹簧制造有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0080,26701316,SHAFT ASM-FRT STAB,SHAFT ASM-FRT STAB,,OS1,1,30,,,,221(Chassis)
60,EH,2018,DY10,443U,GIY,1HD69,4,X0004,40F2E913A9E51EE6B2E27F0FD6CE9B9D_SQR210,00000001,@267013112017010126701311@110201604199065248,9065248,20170101,20170430,443U,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,后桥总成,AXLE ASM-RR,,1,EA,I,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJTSJF__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V001/0010,26701311,AXLE ASM-RR,后桥总成,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
61,EH,2018,DY10,443U,GIY,1HD69,4,X0004,40F2E913A9E51EE6B2E27F0FD6CE9B9D_SQR210,00000001,@267013112017010126701311@1130201604199064169,9064169,20170101,20170430,443U,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,BRAKE ASM-RR,BRAKE ASM-RR,,1,EA,I,,,,0528194449_SQR210,京西重工（上海）有限公司,EH8YJTSJF__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V001/0130,26701311,BRAKE ASM-RR,BRAKE ASM-RR,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
62,EH,2018,DY10,443U,GIY,1HD69,4,X0004,40F2E913A9E51EE6B2E27F0FD6CE9B9D_SQR210,00000001,@267013112017010126701311@1140201604199064170,9064170,20170101,20170430,443U,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,BRAKE ASM-RR,BRAKE ASM-RR,,1,EA,I,,,,0528194449_SQR210,京西重工（上海）有限公司,EH8YJTSJF__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V001/0140,26701311,BRAKE ASM-RR,BRAKE ASM-RR,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
63,EH,2018,DY10,443U,GIY,1HD69,4,X0004,40F2E913A9E51EE6B2E27F0FD6CE9B9D_SQR210,00000001,@267013112017010126701311@1160201604199022950,9022950,20170101,20170430,443U,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,后轮轮毂螺栓/螺钉,BOLT/SCREW-FRT WHL HUB EXTN,,2,EA,I,,,,0544421499_SQR210,上海日泰汽车零部件销售有限公司,EH8YJTSJF__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V001/0160,26701311,BOLT/SCREW-FRT WHL HUB EXTN,后轮轮毂螺栓/螺钉,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
64,EH,2018,DY10,443U,GIY,1HD69,4,X0004,40F2E913A9E51EE6B2E27F0FD6CE9B9D_SQR210,00000001,@267013112017010126701311@190201604199020685,9020685,20170101,20170430,443U,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,螺栓 六角法兰 M10X1.25X30,BOLT HEXAGON FLANGE M10X1.25X30,,8,EA,I,,,,0527702880_SQR210,上海上标汽车紧固件有限公司,EH8YJTSJF__SQR210,AC51,1 HBHCHD 69\&CZ2&JM4/J97.,,,,,,,43004.21772,43004.21772,V001/0090,26701311,BOLT HEXAGON FLANGE M10X1.25X30,螺栓 六角法兰 M10X1.25X30,,OS1,1,30,,,,942(Induction/Exh/Fuel/Controls/Driveline)
65,EH,2018,DY10,443U,GIY,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@11402016041911546421,11546421,20170101,20170430,443U,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,螺栓/螺钉,BOLT/SCREW,,3,EA,I,,,,0421298612_SQR210,宁波长华长盛汽车零部件有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0140,26701316,BOLT/SCREW,螺栓/螺钉,,OS1,1,30,,,,221(Chassis)
66,EH,2018,DY10,443U,GIY,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@120201604199065277,9065277,20170101,20170430,443U,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,前下控制臂总成,ARM ASM-FRT LWR CONT,,1,EA,I,,,,0654272491_SQR210,上海汇众汽车制造有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0020,26701316,ARM ASM-FRT LWR CONT,前下控制臂总成,,OS1,1,30,,,,221(Chassis)
67,EH,2018,DY10,443U,GIY,1HD69,3,X0009,40F2E913A9E51EE6B2E27F2DFBE6DB9D_SQR210,00000001,@267013162017010126701316@1602016041911589358,11589358,20170101,20170430,443U,"PRIMARY COLOR EXTERIOR, GALGIY",CHEVROLET SGM318/328 HIGH SD69,重载六角法兰头缩体螺栓,BOLT - HVY HX FLG HD - REDUCED BODY,,2,EA,I,,,,0544421499_SQR210,上海日泰汽车零部件销售有限公司,EH8YJTSJF__SQR210,AC50,1 HBHCHD 69\&MA3/MA4/M72/M89&CZ2&NJ1.,,,,,,,43004.21772,43004.21772,V001/0060,26701316,BOLT - HVY HX FLG HD - REDUCED BODY,重载六角法兰头缩体螺栓,,OS1,1,30,,,,221(Chassis)
68,0V,2019,DY10,NA,NA,NA,1A2B,X0042,40F2E9139D561EE6BDBC8CA39ACB136F_SQR210,00000001,@262360632017061226236063@11102017041426685693,26685693,20170612,20170612,NA,NA,NA,RADIO ASM-RECEIVER ECCN=5A992,RADIO ASM-RECEIVER ECCN=5A992,,1,EA,I,,,,,,0V9YJWVJD__SQR210,AYHC,4 VF 69\&LJI&MR8&ATG&B37&H1T&IOM&UD7&ZAV-UJM.,,,,,,,43004.21772,43004.21772,V017/0110,26236063,RADIO ASM-RECEIVER ECCN=5A992,RADIO ASM-RECEIVER ECCN=5A992,,OS1,1,30,,,,411(Interior)
69,0V,2019,DY10,NA,NA,NA,1A2B,X0042,40F2E9139D561EE6BDBC8CA39ACB136F_SQR210,00000001,@262360632017061226236063@1202017041439115077,39115077,20170612,20170612,NA,NA,NA,转向信号开关总成,SWITCH ASM-T/SIG,,1,EA,I,,,,0527865004_SQR210,天合汽车零部件(苏州)有限公司,0V9YJWVJD__SQR210,AYHC,4 VF 69\&LJI&MR8&ATG&B37&H1T&IOM&UD7&ZAV-UJM.,,,,,,,43004.21772,43004.21772,V017/0020,26236063,SWITCH ASM-T/SIG,转向信号开关总成,,OS1,1,30,,,,411(Interior)
70,0V,2019,DY10,NA,NA,NA,1A2B,X0042,40F2E9139D561EE6BDBC8CA39ACB136F_SQR210,00000001,@262360632017061226236063@13002017041439053033,39053033,20170612,20170612,NA,NA,NA,COVER ASM-I/P STRG COL LWR TR,COVER ASM-I/P STRG COL LWR TR,,1,EA,I,,,,0724112821_SQR210,上海延锋金桥汽车饰件系统有限公司烟台分公司,0V9YJWVJD__SQR210,AYHC,4 VF 69\&LJI&MR8&ATG&B37&H1T&IOM&UD7&ZAV-UJM.,,,,,,,43004.21772,43004.21772,V017/0300,26236063,COVER ASM-I/P STRG COL LWR TR,COVER ASM-I/P STRG COL LWR TR,,OS1,1,30,,,,411(Interior)
71,0V,2019,DY10,NA,NA,NA,1A2B,X0042,40F2E9139D561EE6BDBC8CA39ACB136F_SQR210,00000001,@262360632017061226236063@13702017041439066761,39066761,20170612,20170612,NA,NA,NA,MODULE ASM-HTR & A/C EVPR & BLO,MODULE ASM-HTR & A/C EVPR & BLO,,1,EA,I,,,,0654288547_SQR210,法雷奥汽车空调湖北有限公司,0V9YJWVJD__SQR210,AYHC,4 VF 69\&LJI&MR8&ATG&B37&H1T&IOM&UD7&ZAV-UJM.,,,,,,,43004.21772,43004.21772,V017/0370,26236063,MODULE ASM-HTR & A/C EVPR & BLO,MODULE ASM-HTR & A/C EVPR & BLO,,OS1,1,30,,,,411(Interior)
72,0V,2019,DY10,NA,NA,NA,1A2B,X0042,40F2E9139D561EE6BDBC8CA39ACB136F_SQR210,00000001,@262360632017061226236063@14702017041439081487,39081487,20170612,20170612,NA,NA,NA,COVER -SUN LOAD & AMB LGT & SECURITY IND,COVER -SUN LOAD & AMB LGT & SECURITY IND,,1,EA,I,,,,0724112821_SQR210,上海延锋金桥汽车饰件系统有限公司烟台分公司,0V9YJWVJD__SQR210,AYHC,4 VF 69\&LJI&MR8&ATG&B37&H1T&IOM&UD7&ZAV-UJM.,,,,,,,43004.21772,43004.21772,V017/0470,26236063,COVER -SUN LOAD & AMB LGT & SECURITY IND,COVER -SUN LOAD & AMB LGT & SECURITY IND,,OS1,1,30,,,,411(Interior)
73,0V,2019,DY10,NA,NA,NA,1A2B,X0042,40F2E9139D561EE6BDBC8CA39ACB136F_SQR210,00000001,@262360632017061226236063@14902017041411609752,11609752,20170612,20170612,NA,NA,NA,中间转向轴螺栓/螺钉,BOLT - HX FLG HD,,1,EA,I,,,,0544421499_SQR210,上海日泰汽车零部件销售有限公司,0V9YJWVJD__SQR210,AYHC,4 VF 69\&LJI&MR8&ATG&B37&H1T&IOM&UD7&ZAV-UJM.,,,,,,,43004.21772,43004.21772,V017/0490,26236063,BOLT - HX FLG HD,中间转向轴螺栓/螺钉,,OS1,1,30,,,,411(Interior)
74,0V,2019,DY10,NA,NA,NA,1A2B,X0042,40F2E9139D561EE6BDBC8CA39ACB136F_SQR210,00000001,@262360632017061226236063@15102017041411609678,11609678,20170612,20170612,NA,NA,NA,六角头螺栓总成，带平垫圈,BOLT ASM-HX HD W/FLAT WA,,2,EA,I,,,,0160156212_SQR210,SAIC USA INC.,0V9YJWVJD__SQR210,AYHC,4 VF 69\&LJI&MR8&ATG&B37&H1T&IOM&UD7&ZAV-UJM.,,,,,,,43004.21772,43004.21772,V017/0510,26236063,BOLT ASM-HX HD W/FLAT WA,六角头螺栓总成，带平垫圈,,OS1,1,30,,,,411(Interior)
75,0V,2019,DY10,NA,NA,NA,1A2B,X0042,40F2E9139D561EE6BDBC8CA39ACB136F_SQR210,00000001,@262360632017061226236063@1602017061213521141,13521141,20170612,20170612,NA,NA,NA,MODULE ASM-SERIAL DATA GATEWAY,MODULE ASM-SERIAL DATA GATEWAY,,1,EA,I,,,,0544764491_SQR210,博世汽车部件（苏州）有限公司,0V9YJWVJD__SQR210,AYHC,4 VF 69\&LJI&MR8&ATG&B37&H1T&IOM&UD7&ZAV-UJM.,,,,,,,43004.21772,43004.21772,V017/0060,26236063,MODULE ASM-SERIAL DATA GATEWAY,MODULE ASM-SERIAL DATA GATEWAY,,OS1,1,30,,,,411(Interior)
